name,Photo URL,Created At,Updated At,objectid,title,creator,date,date_range,description,condition_notes,language,building,room,wall_row,shelf,notes
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/976ac490-c40d-4e41-a882-d48ef0d48996/feae82f7-ec5d-425f-83a5-bca9469277bd/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260624%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260624T172116Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=41a025c7767e695f80a9f10ef01f3cb370d652cdaab891b1d6cd2b3960983814c85c36518d3e757b17cbc4fc0a4e1a74a7557e9bf6604345f6776cc87c8ddf622c89feef36498658f8d6f95cb740023396289672604c626fb835dd4eb562873b2cff765d330665d7950465b47ed956f44453e26f0642211487baedb3eb4fc66d70af3386ac99bae429d39f6f273e3769df4d1dc11f4e0a16231be80df248f439b3cf203361acaedf2e25b4b1629c94105d511fb9e0c3b7d6a7569fec7aa2e526d0642c561746cc5a6d97a12fba5062cb997d761aa9613f04f2fbb39ec9fbde9cb54620e6e79279d0433adc2eecf916c941c438290fb9f3e80a7d8d4f44cc6ca3,2026-06-22 20:32:53,2026-06-22 20:32:53,1394,Richard Montgomery Rebel Of 1775,A. L. Todd,1966,,Pink and white dust cover with black lettering.,,English,TPRC,FF6,1,35,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/976ac490-c40d-4e41-a882-d48ef0d48996/54b723b0-12e3-4150-89a9-7fc3a2000f91/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260624%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260624T172109Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=5253f07bdf4d53a7721f4244e33ec49c72680bc59f17fbd8ca50a945d82f5b2881a5ecfe727d9813a731dd7b0300342fdbc236a680542cded70c5810500019d695b0dac34b4f6884187d9f4b697bc5a91b65048c2d0a00f6ddc2eebb2544009675c245ed1c1717b4165f96c256e9ec4c253c386ca539ded765772affc3937d1a095a93b62e3453c850cd38123c5bba7849adacbeb682cd3b0700969e3a8be72feca9106246910e44acd179e2f05561f2af6104ef593eb9d5ea43adb9f5eb78cd679ee882db0b7cd32b9779a82f86ef08df24664f36819009a1b63dba9950d788fff22ed58da2065775716e086246dd653927033700d2cdc2e65d3ab40d6e130a,2026-06-22 20:32:54,2026-06-22 20:32:54,1397,Captain Gideon Olmsted Connecticut Privateersman Revolutionary War,Louis F. Middlebrook,1933,,Blue spine with gold lettering and a gray cover with black lettering.,,English,TPRC,FF6,1,35,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/976ac490-c40d-4e41-a882-d48ef0d48996/a8abbb72-d416-4897-b3b1-9e71ac6fb05d/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260624%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260624T172117Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=1a5451eff956a75f384063f7fdf1b2248852b3fa3ff1bb29bbce586ccfd388a8518166961f75c9f11b11e018e039c1381b3a620618529c261ef85559166d59f34ea0259cdcf1097667e988aad04a0d318a1f57bf9ad77d3ec7d2b9490cd5a2e884431e2b2e170336a41bdae814df5e00f6b6492620b82ec5407886337cebaef440b681b491d3ea3ec784a45a7af8e8af69034649e2d5892bafbd0821e5325c582b3b4518e4618317394d4a582abc90baaa57a1ceb9d1234ada07e84f8ca3535612a3314c0575f7058333819240ea7b601b787daf241e52b7b0004dd77abf94671a1e5bdb5f6b2fe377affc4cbe977f0f151731dedc4076d3e1eadbbec50ad0b0,2026-06-22 20:32:54,2026-06-22 20:32:54,1398,"The Life Of General Daniel Morgan, Of The Virginia Line Of The Army Of The United States, With Portions Of His Correspondence",James Graham,1859,,Black spine and cover with gold lettering.,,English,TPRC,FF6,1,35,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/976ac490-c40d-4e41-a882-d48ef0d48996/217aaf9a-7693-4849-8922-223bd938132d/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260624%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260624T172117Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=7f3ee60ec590b121f9e266ff01985c0e17f1c1d8350d6acf28c9f14d2431a909cef099f0d1ce71c895d024eea4a6026f1580197164306cfde7ab2801883ca173e68e10f4a4ae3847a90a0eb03028976157c0a4327a57613c4a314de165e388d2ad9120405531e45cd1c35346ea81843bd6c9458c49d7407e494eb88b7bc85f681f0893585fe602786ec63a90e0e6d0291eeedb7537b7333ec8c161af47b001f9eed2f8cf9b99d4520be64ace1417952343a57fb16ccc379a12a96806b4c4c539261e40f4cae745c524376635f9faae342c3642e1e18d9a3239d4846344c2b00a4bc7f7210204990e7b2167dc9a3bbcc7bc77175271e624e93babde638d84d05b,2026-06-22 20:32:54,2026-06-22 20:32:54,1399,The Life Of John Paterson Major-General In The Revolutionary Army,"Thomas Egleston, Ll.D.",1898,,Brown spine with a green cover and gold lettering. Part One.,,English,TPRC,FF6,1,35,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/976ac490-c40d-4e41-a882-d48ef0d48996/bd223f29-b581-407f-b299-afdc8563eac6/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260624%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260624T172117Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=9ad2b49399b4191a2e830385ace47c53844dfe9396774b61c9cd28551654663995761e1cc00f248c0b53baaff8f82ac260f45ac9121893fd2989bfb37d252ef50f54cd42b1a4164d7fe1c02945b440e8561736052b9bd7cefcbbd5717075b2d2e3f794bfa33ac95d4b72724163ee198f25caf1d80bc938e5858cefd6e6024d02ece44e811928e2db5154498af1c72e915f66333b9c8136ea2fd70bfaef79d384585f30fe6d4143d221ac2341d417c010f216aacb721d15e0d6b938c7adf637dcd8c2aa4e068aae34c4f015348d9b864fecb152f84f1bff86d10e889a35fe22a5eeda8201acf1671b846fe0b47829ec64d7199e2078e5defdb54c33f85e63b456,2026-06-22 20:32:54,2026-06-22 20:32:54,1400,The Life Of John Paterson Major-General In The Revolutionary Army,"Thomas Egleston, Ll.D.",1898,,Brown spine with a green cover and gold lettering. Part Two.,,English,TPRC,FF6,1,35,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/976ac490-c40d-4e41-a882-d48ef0d48996/28ebbace-52a8-4ded-8ba8-e830deaadbdb/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260624%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260624T172110Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=e2123724af805fb036703eb5dade4b1bf12a82ba3f381ceda4994097424f8b6738b820ca67b3285959a7a7e6a4cf778e646e6de456a5f620fa041c801fdd3815adb2155154c549fe276bb957b3b8244f81d93766f7ce053debd303332c7c0a7a604da572c982c730ca5135d6602c46e1c2b9284c4545fae36550f87263c6e06cb6f7ddb0dd7c4347aab33c6a1f1b68ac86db313c64f7473e4c7024a0455cb968ff30d0c8de0aed511a2fa2ec155c4d1634c006c8e1ca3c4018022f3d8e9cf483d23544dc7ead699c836cc819ee8005b337086bd471ea6b388ac1ead9bd95122e27eb7167e95eb8610efbd58008a86aa75c90fff6a31809032e29d54ab16840a4,2026-06-22 20:32:54,2026-06-22 20:32:54,1401,Edward Pellew Viscount Exmouth Admiral Of The Red,"C. Northcote Parkinson, B.A.",1934,,White spine with a blue cover and gold lettering.,,English,TPRC,FF6,1,35,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/976ac490-c40d-4e41-a882-d48ef0d48996/8825a0a4-759a-4015-8091-6512afb435c8/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260624%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260624T172117Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=c78e9e444eed2487371198f2f34c57add3021b5697b3387822b8ac0934197a19e45343fa0e7cf8147e36d6c306aa53cbe96162a279b752559e10347f161f06f64110b4022ea7b744c6f17518034b45d42ca26ff6445ab512f880cdf422b85838c3c606f7586963a06b90fdb3dab55e93405f3574d80c78483cd6f8c1b784fc4cad5b06a0116a20c51c236f702936f6f444a507003ecdb4955e5ea9662f6cd94f0da4db5ebab877ea9780d467988c8a4e551ac0580c380017dbe3305dbad68be0436541893e7404cfef002ff2de2179698c64ac87b8a0dc77d9dff966cb8ba940483a98f4fca1e69dc6a70a440eb3529d1392436632eb590ad0e228dd303ee056,2026-06-22 20:32:54,2026-06-22 20:32:54,1402,"The Life Of Israel Putnam, Major-General In The Army Of The American Revolution",William Cutter,1854,,Brown spine with gold lettering and marbled covers.,,English,TPRC,FF6,1,35,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/976ac490-c40d-4e41-a882-d48ef0d48996/9b78be0c-c63a-444e-b215-4c1c67eb1556/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260624%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260624T172118Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=e0ce10046f75e788a168c8e0af0c921cc724e99503acd32955c447f1e18de54f8e8560337957855e1f4ee52db46fd3f3c0045a84eb44ea1131d36fecc1fa750e9bcce67cf5195ca473cbe1e6b1414059048b5f88c6bdf4fc942ba53113540ca16f7a68efc68f8b9aeb2f3387c99aab2f544771e8eff9d4dd85aeb0918eb318cfd01f03b1e43a0f2b2c7fccabb7776e32348436d6499cd7c20930dadecaba051470005eec527c7786d3deb881ec7b16e97096dc2a5c17d8e560ece44a423a90ca1afc80826f933e6d332749a78e588906fac36bcdcae160b2595b61365cdf3553fce4e66b694ba74b943c6d6cfa00a6559fbe93eebbd40eb58cf004a078d8b3f8,2026-06-22 20:32:54,2026-06-22 20:32:54,1403,The Veil Removed; Or Reflections On David Humphreys' Essay On The Life Of Israel Putnam.,John Fellows,1843,,Black spine with gold lettering and a dark brown cover.,,English,TPRC,FF6,1,35,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/976ac490-c40d-4e41-a882-d48ef0d48996/6f0a4673-7757-4385-b539-e5cb6d708ad2/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260624%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260624T172118Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=402973af3cf77716d41a42bae345965630daa899f71ffa5394254b298720d50dd33f2f9f0fd7282d137476d34bf2e0de7a280ea35cfb394a5cc7d88f6ee92b5c94a81daaa735c573ada360ff26dbf96bbbf8581d0041f08c0922690e0567412918861de1b5687bc681fe1038f663edd5ec1568c4b5721f0d6676484d7ceff5c3bf035d2577047d78843197b40603ac339aaeb4d6b587cf88d0f8fa04c29038fd26eb862b68447c5854fa09b8946278d1af15ab3995bd19f371c0308680615a793c5d5e47f3e9b36db41d166cc2aac0e5ea042cd54b428a649c4433c17a2442dbf61f464c8076b65c6d55a9ec35c742984cb467eedda713b6728167a7873dd9e3,2026-06-22 20:37:13,2026-06-22 20:39:49,1404,The Veil Removed; Or Reflections On David Humphreys' Essay On The Life Of Israel Putnam,John Fellows,1843,,A 19th-century printed volume. Published in New York by James D. Lockwood.,The leather cover of the spine has detached from the binding partially. ,English,TPRC,FF6,1,35,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/976ac490-c40d-4e41-a882-d48ef0d48996/2531da00-89e5-4449-85ce-59cbce6f1e06/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260624%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260624T172120Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=74924c7dd9d1bd3a235938ba0f3765adde8720ad985a8b6c72aeab8f4224a430e3c00ef4943ee861458b19f5561ff44391c0d6073a5c8be1fa32201a705cf0cbe1d57c6e37c24457cf95510cc6e7700fc39c5ccca7031b90e38d3277294d5a11efc5e1a207fb7da3e66b01ff75c2a39b2031c2aa947098212195ed01ecf964de749e69952004e493cfedb7419db689bac3db06912bc35f91e5d6c7b11861e52ec12395e63a0a98181c0d948416d5b8de49bc6e11430302ddef26735739c5e1a21e580497090a88b6df21cc46241a8dc364c36bd1e68c0b948acd9da936c97c33aab7a03a6327caa81894bc4e61ccf15332a78a067eb8d064e4ddee17c6a7be61,2026-06-22 20:37:13,2026-06-22 20:38:43,1405,[Title Unreadable],Howard Pyle,1911,,Cursive ink handwriting reading Howard Pyle 1911 on endpaper with repeating light green seaweed-like or coral-like pattern.,,English,TPRC,FF6,1,35,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/976ac490-c40d-4e41-a882-d48ef0d48996/92decb97-b9cf-4fd5-8806-c40148d0d350/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260624%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260624T172120Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=7709c8727b614bcd2a2f1e27f885979070f0df85ec89e6f3a547450c1f2ea1344cb19df7d4097f72a0bba719cc4ce6b38dc28b474072e335c52b5145ccf750decbb797981c16afe4846cb8ef14d1e6a53be3cae1710e108106e4ed165cafe4ca5794d69744a530733f9fc3f03a73eb2950ec8688958cb4c537d61b3f2230b7166a0576ba8705e56a52a211dbc2ab81b7384fc2ef1cc4345b98cec460e48d3489f2d91e7ec24c906032a118acc138b46c3151ae280c9722e3b90cd68e728b0f413a19998d7a1810ea1786e59688851a781d196601a3fdb1aeeaaceba1ad508f6923fc9f87f0cd84d4c97b9feac1c4456e83aaf28a8a1a3df6e9f7c05529545146,2026-06-22 20:37:13,2026-06-22 20:39:22,1406,"Memoirs Of The Life, Adventures And Military Exploits Of Israel Putnam",,1834,,Archival Hardcase.,,English,TPRC,FF6,1,35,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/976ac490-c40d-4e41-a882-d48ef0d48996/0462262d-e906-460d-bc5e-a496972a30c6/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260624%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260624T172120Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=e93c280df679c7464fb4dd4dbe86144eef1afe7f30cf0a71cb8b9bc04e4e50b6c07516858e412af3a6d92ca41a43427881ccb6a1519b3807c82a0d155448099a312400994c1ef8facf9e1c33c032c8b7e77a807bab93455006b6021a268fd705c010568b1577e75665929ad45df27562458f105f4d056643e4057e357c4b24569ae289df9b8d5471571542d35fee868d13215109e1c5b8119d6658bcf4a61d97225bc1defe000170393daefbf7504648f47f319ae8a2a8e1f54c8374909766554c9d37a3d6273c61390dae62c9351e2ef9fb84aa4890311ea3b7fe1a7003dd6fceed11f12b7e9b180a5c3c274030bc65864ce5d9485fea52b5d32054b4cc1240,2026-06-24 13:51:30,2026-06-24 13:51:30,1407,An Essay On The Life Of The Honourable Major General Israel Putnam,Col. David Humphreys,1818,,It has a tan spine with gold lettering and a brown cover.,,English,TPRC,FF6,1,35,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/976ac490-c40d-4e41-a882-d48ef0d48996/f3d49a13-c353-4e1f-8b7d-bae100089c83/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260624%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260624T172121Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=7d43365ec1c9b9874341d4729c1c545e0ac7929c5f5a586c9de9a4850eac1aa8db922ecd1de32e34e96928bde844e14beb29c7cf4da3c952fc017dc030d1a9f5dd18c18e13b151bb53c3306b519c353521d81b99b9b0ca48246c4e27600857aae96e587b8adac9a30f1acc4c1035ddd96df30cb3a6c757f157aefaddd3639839d486d2e4b9c961c5a296a01c4dafe02a2a171da527066d29c873ef1b40b4b5b97880c466efc5c2438232b39778dad918cd2320383fa3e992a3e70aeb6549e8c43e13b8cb83b53bbccd6389dc18f7c6c1b90f7bc4284c26a3072372bf56f4c621ea860889425f7f111de62b1268b30c62f4a0a85d8762625b3e6210d3b9ee3890,2026-06-24 13:51:31,2026-06-24 13:51:31,1408,An Essay On The Life Of The Honourable Major General Israel Putnam,Col. David Humphreys,1818,,It is stored in a tan archival hard case. It has a brown leather cover with gold lettering.,,English,TPRC,FF6,1,35,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/976ac490-c40d-4e41-a882-d48ef0d48996/023012f2-26e4-43d3-a96a-b4c4047ace2b/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260624%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260624T172121Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=d7f754856bb5d861ace5a29cb3425d27dd25f63734c1a547fc3a73bbbf76965b511518e65b56128ba667b48348c2a326edac40fa44e1bcf06341ba69f52177c20813ec138dddebc2b4f5e84d0e83f8703f58e97f1129e4b34d41ff948ff3fd549c80df1e0a1d6574f36bcde1ab6716861910ca3413d91e8377343a9107a1dd8faf328e71ced5c10f2f8ce18ddc890db8adc2b7f78f7ef116f4a46023826586602c994d92f956e0506e0a77b52ee38c1b104784d30cfd3f3c44961193edf9051ab10fdacb64a2f06f6da9889a6b75db33030e229971a16664b517b6627b43210c23717432d6c7334f8332326407003f44b41e385fce73ab93d6ddaa60716aa14a,2026-06-24 13:51:31,2026-06-24 13:51:31,1409,"Israel Putnam: Pioneer, Ranger, And Major-General, 1718–1790",William Farrand Livingston,1901,,It has a black cover with gold lettering.,,English,TPRC,FF6,1,35,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/976ac490-c40d-4e41-a882-d48ef0d48996/d30c4315-1fe2-401f-b14b-e11457ce3f3c/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260624%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260624T172121Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=9289c22b6f408282a7653d9a3698a24e9e01c4f1edece0db4ba52e16d9f24bd85766f10e867df710ce5523da559ec559b0d71815578f49f8b806dfec3b028b96ab413ed01e4de2da2dd4c94044c09c525b2a5abbd03ad829ffecbf5b8c89c3bfc06bfb6fcf955cf7946e39e5d5f8666787761f123b475633ba16b7248a4e09908afeae0bdecadb0df15fa697646adb81be39982d11f7f145195eec0fa40eadb45156ee7858058a72208c455f24bb32666dc73acece981cf117b520080a720a69db8990f55f90c38d013d1f8340b6369b250ccb0ccf8cde6a39296fc27e2450f208bd4ae369d18c7ab5b789c9fa00943a31e00010d79bd7f0800418bb9ece462a,2026-06-24 13:51:31,2026-06-24 13:51:31,1410,"Life Of Israel Putnam (""Old Put""), Major-General In The Continental Army",Increase N. Tarbox,1876,,It has a brown spine with gold lettering and a marbled cover.,,English,TPRC,FF6,1,35,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/976ac490-c40d-4e41-a882-d48ef0d48996/09171c78-3e67-478a-b826-b9d4d6846c85/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260624%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260624T172121Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=ae5a94401df1fbf6d54c3718f8d18f0434f22baf1a328d3d0086b8dafa5d629119810181f7104a92ee87b7828ee164844a97558fd3c5d5eba15686a64b370df670dda615aad3b48736cfca4739ca8a385be898559066559af77b0b66690b74fccdda493b62e78a3aca569c17cfc407a68998c64d979ba946365e527583c97c70917a63b34be31ab5e20f55e7b940816f23e28aabf72378978dd5aeacfae3f520c592e89e7c50bc85d3220ac3d4d8d3b48317ae382bd28236535a121460014ca7ee5a204b9ce65fc32589693ac8f52558f425a981153b0fbe4c107e633aaa328ec79268abcc4c224327342d377a49b1daf2ac94c33d2cece0899bcd290dde7a1a,2026-06-24 13:51:31,2026-06-24 13:51:31,1411,"The Life Of Israel Putnam, Major-General In The Army Of The American Revolution",William Cutter,1847,,Stored in a tan archival hard case. It has a black cover with gold lettering.,,English,TPRC,FF6,1,35,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/976ac490-c40d-4e41-a882-d48ef0d48996/af309acb-33fe-4c62-9de5-ca6f622b2321/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260624%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260624T172121Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=35f340db86a2dcbd314bfb8b08b75db61f10efe5b0cbc1c7d8f93ba462ad942c4d1f053d12e5f293ab438242d50cc57c0629a149ca015c2cd05ee6a56868f945fa89d633a3c479e4bfd9696f796d053a4bc272d765fa57375a89fc68436e5f1dd23d71afcdd74480117b80d099a2cf26d396d09f7df84c1b1c463d519daf3482d5c4980d2f821a8c33dcadd8bff5c5d43db4d14195a5618f8726c798a990ef1e12f146fb88930aa4be9550128607114dca2e4610c74c64b98c969ac6959287c27d5e186d97745315cf50c54ad6b5dccb90f6ea242c57706feba8e5b525ca947e49ce571554d78b4ae030d10e967896111a7e490c08d7be03811999ee7229cdea,2026-06-24 13:51:31,2026-06-24 13:51:31,1413,"The Autobiography Of Benjamin Rush: His ""Travels Through Life"" Together With His Commonplace Book For 1789-1813",George W. Corner,1948,,It has a white paper dust cover with black lettering.,,English,TPRC,FF6,1,35,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/976ac490-c40d-4e41-a882-d48ef0d48996/c698b156-331d-4784-9603-67f9edffd196/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260624%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260624T172121Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=a33ea4085ce6c61784ab556e222bd6394864ff7494764be0deaf3756b403ce7ae9af85b45a9c9f61214db314f50380d4d4b9d0559a6296778cd82f4256700a30bcd5f35fb63e8bb930dd2d79b49a2cca8b78b4074441de30d95d7b0e8f3ea0219ec005e613aa053649a772b0af746b0a5556b60a115b5f758f56b1b3e3951e3c2652cd601ed4ba4112c91280dbc3d2676d02a813fc4aa646aec84bd6666d248dc7ee861d4b2a83c8e0aea0ab776f2ffd6e8547f81eda734e6b435500c41f70055b006e6eed1ed4822b749a4ba79181c8b8f514a14cb8c898149dae60b1dfdac0b4a4500e03cb11e8acef796df241483215c5adda613885c175a23072adbcdb15,2026-06-24 13:51:31,2026-06-24 13:51:31,1414,Town Father: A Biography Of Gamaliel Painter,W. Storrs Lee,1952,,It has a red cover with black and white lettering on the dust cover.,,English,TPRC,FF6,1,35,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/976ac490-c40d-4e41-a882-d48ef0d48996/b0ebe481-f679-4c0f-973e-2bd7b45a8a30/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260624%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260624T172121Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=9b098ec505250d7752b141348bc522edaa8d6d60f7f492694b000b9223c9eff3e0bca57cf399ec084a49ee5c56ac13a01e4d6ce756d6943a8f2bedbe5f290cb51742b47a7959b1a320c023bbfa9d5c5251aef6baec6b7c54a5b3f76f0d8f08a7d4d4b9b5a1b1a9044a175a4c34286c26930394ce688b106a1ef0709cc1e3573c0a042dbbcee3af3e9f6b0a7a60273019472aa24a469e33ed786e98fe5408f35655e68fe8689228b01240f8dd05256e7925a8578b97d2bb006a72655ed14365d70760fec37e0bd22391bd070985c82121b9092dffb1ffd2453a34c08e9a11e16d3080f4ac7ce296458d15a5939fb8f05d60201bd1334ba20d9cd74d8b43b0bc22,2026-06-24 13:51:31,2026-06-24 13:51:31,1415,The Memoirs Of Rufus Putnam And Certain Official Papers And Correspondence,Rowena Buell,1903,,It has a black cover with gold lettering.,The front cover has completely detached from the spine.,English,TPRC,FF6,1,35,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/976ac490-c40d-4e41-a882-d48ef0d48996/f9c3eb3b-130c-4ec0-b9e4-42dcc8a9d803/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260624%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260624T172121Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=1f9c0f436e456cf3af6a98a552a8966903e3a0ca2ceecfe64eac08425eb3d524c8b753a4f2f73c308837b90bcde892bb6b86baab7a3fd30ac7544c763d3cc085aac544dd6c0c69b55dca18140069d93145c30dc740a56a71c468882e3184362d925dee484ccf0682827a858b0ade65d5ed628f916159478228c1ae2d191838e2a3475bc8d4eac7e68a449270925b050c8a8f30fa16fe111d6426dfd857afa29287f0a0f639b4308f41ba43eedb40358a07500141865ba4965e1f87d2e46d891c0948f9c59ad7a4484fb3abcfb0ae927622033a05e8a47da23da1bc17883eeed778a7fdce7267e474ab06396fc70de020b3c253a21299cf37d3f98473b858283f,2026-06-24 13:51:31,2026-06-24 13:51:31,1416,"The Life And Times Of Red-Jacket, Or Sa-Go-Ye-Wat-Ha; Being The Sequel To The History Of The Six Nations",William L. Stone,1841,,It is stored in a tan archival hard case box. It has a black cover with gold lettering on the spine.,The leather cover on the spine is peeling off.,English,TPRC,FF6,1,35,
